Code,Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Name,Country,Latitude,Longitude,Elevation (meters),Time from GMT
AZR,2005,377.62,379.5,381.83,383.66,385.01,379.65,379.65,374.09,374.3,378.15,382.66,379.65,"Terceira Island, Azores",Portugal,38.766,-27.375,19.0,-1 hours
AZR,2006,380.18,380.18,380.18,380.18,384.61,383.32,379.5,375.34,375.22,378.24,381.56,383.69,"Terceira Island, Azores",Portugal,38.766,-27.375,19.0,-1 hours
AZR,2007,385.84,386.54,386.49,387.19,386.32,384.18,379.45,375.49,377.23,381.21,384.09,386.17,"Terceira Island, Azores",Portugal,38.766,-27.375,19.0,-1 hours
AZR,2008,386.89,386.98,388.61,390.02,389.52,386.39,382.23,380.12,379.45,385.58,385.58,385.58,"Terceira Island, Azores",Portugal,38.766,-27.375,19.0,-1 hours
AZR,2009,389.08,390.01,389.34,390.37,390.45,388.02,388.04,388.04,380.34,384.47,388.19,390.13,"Terceira Island, Azores",Portugal,38.766,-27.375,19.0,-1 hours
AZR,2010,391.45,392.32,391.88,391.88,391.88,391.88,391.88,391.88,391.88,391.88,391.88,391.88,"Terceira Island, Azores",Portugal,38.766,-27.375,19.0,-1 hours
AZR,2012,391.32,391.32,391.32,391.32,397.29,393.55,387.83,385.93,387.97,391.46,395.23,391.32,"Terceira Island, Azores",Portugal,38.766,-27.375,19.0,-1 hours
AZR,2013,397.01,397.01,397.01,400.59,400.54,397.54,393.97,392.96,393.48,395.91,398.1,399.96,"Terceira Island, Azores",Portugal,38.766,-27.375,19.0,-1 hours
AZR,2014,401.06,401.92,402.34,402.45,402.66,399.18,393.66,392.24,392.41,394.56,398.43,400.16,"Terceira Island, Azores",Portugal,38.766,-27.375,19.0,-1 hours
AZR,2015,400.94,402.05,403.15,404.58,404.65,402.58,398.51,394.03,393.91,397.99,402.39,404.71,"Terceira Island, Azores",Portugal,38.766,-27.375,19.0,-1 hours
AZR,2016,405.22,405.36,406.44,407.7,406.93,404.64,403.2,400.1,398.27,401.58,405.51,407.56,"Terceira Island, Azores",Portugal,38.766,-27.375,19.0,-1 hours
AZR,2017,408.4,409.23,410.75,408.26,408.26,408.26,408.26,408.26,408.26,403.83,407.92,409.4,"Terceira Island, Azores",Portugal,38.766,-27.375,19.0,-1 hours
BAL,1992,358.6,358.6,358.6,358.6,358.6,358.6,358.6,358.6,353.07,359.88,361.09,360.35,Baltic Sea,Poland,55.35,17.22,3.0,+1 hours
BAL,1993,362.57,365.48,365.95,363.28,358.22,355.42,355.71,352.8,351.51,358.77,366.29,367.39,Baltic Sea,Poland,55.35,17.22,3.0,+1 hours
BAL,1994,368.42,371.04,368.12,364.52,362.51,358.35,353.73,351.75,354.11,361.0,365.23,367.16,Baltic Sea,Poland,55.35,17.22,3.0,+1 hours
BAL,1995,369.36,369.02,369.93,370.08,367.75,365.03,359.02,354.59,358.8,364.4,367.44,367.77,Baltic Sea,Poland,55.35,17.22,3.0,+1 hours
BAL,1996,368.78,372.05,373.34,372.71,370.5,366.29,361.54,357.54,357.25,363.08,371.03,375.85,Baltic Sea,Poland,55.35,17.22,3.0,+1 hours
BAL,1997,377.11,373.44,370.54,369.91,364.59,353.12,350.99,356.3,359.18,365.43,378.19,383.35,Baltic Sea,Poland,55.35,17.22,3.0,+1 hours
BAL,1998,376.51,372.1,372.72,372.64,370.73,367.66,362.15,358.46,362.1,369.83,375.57,378.51,Baltic Sea,Poland,55.35,17.22,3.0,+1 hours
BAL,1999,377.97,377.72,379.2,377.39,373.36,368.32,363.13,361.29,363.41,368.97,373.72,377.69,Baltic Sea,Poland,55.35,17.22,3.0,+1 hours
BAL,2000,378.68,377.6,378.07,377.35,373.38,370.1,368.26,364.2,366.17,377.39,384.47,381.32,Baltic Sea,Poland,55.35,17.22,3.0,+1 hours
BAL,2001,379.17,380.72,379.78,375.76,373.39,371.0,366.49,364.64,370.2,375.62,376.19,373.91,Baltic Sea,Poland,55.35,17.22,3.0,+1 hours
BAL,2002,378.85,378.85,378.85,383.51,381.86,378.53,373.45,369.11,370.08,377.16,386.98,388.97,Baltic Sea,Poland,55.35,17.22,3.0,+1 hours
BAL,2003,388.37,388.22,388.55,389.01,383.69,380.02,377.78,373.69,372.79,380.55,393.16,392.77,Baltic Sea,Poland,55.35,17.22,3.0,+1 hours
BAL,2004,387.82,389.09,389.18,385.19,382.93,386.04,381.24,372.68,378.42,383.46,383.26,385.58,Baltic Sea,Poland,55.35,17.22,3.0,+1 hours
BAL,2005,390.09,391.81,383.89,383.89,383.89,381.23,373.69,370.7,376.33,385.96,391.06,394.16,Baltic Sea,Poland,55.35,17.22,3.0,+1 hours
BAL,2006,395.5,393.41,392.66,392.86,389.23,382.23,376.26,375.93,381.85,385.47,390.67,393.94,Baltic Sea,Poland,55.35,17.22,3.0,+1 hours
BAL,2007,391.22,393.42,394.17,390.13,388.57,386.54,383.41,380.04,381.62,385.71,389.85,394.77,Baltic Sea,Poland,55.35,17.22,3.0,+1 hours
BAL,2008,396.02,394.56,394.7,395.22,392.4,388.19,382.03,377.57,379.14,385.92,392.57,393.5,Baltic Sea,Poland,55.35,17.22,3.0,+1 hours
BAL,2009,395.81,399.72,398.86,395.47,391.17,386.88,382.85,378.83,380.1,390.67,399.94,399.9,Baltic Sea,Poland,55.35,17.22,3.0,+1 hours
BAL,2010,399.02,400.3,399.83,397.49,394.61,390.11,386.96,385.73,385.2,392.5,400.89,402.34,Baltic Sea,Poland,55.35,17.22,3.0,+1 hours
BAL,2011,399.42,399.85,401.12,397.77,396.18,395.3,398.27,398.27,398.27,398.27,398.27,398.27,Baltic Sea,Poland,55.35,17.22,3.0,+1 hours
BHD,1999,366.01,366.01,366.01,366.01,366.01,366.01,366.01,366.01,366.01,366.24,366.02,365.78,Baring Head Station,New Zealand,-41.408,174.87099999999998,85.0,+12 hours
BHD,2000,365.95,365.92,365.91,366.22,366.19,366.03,366.74,367.56,367.41,367.34,367.24,367.01,Baring Head Station,New Zealand,-41.408,174.87099999999998,85.0,+12 hours
BHD,2001,367.2,367.1,366.76,367.1,367.42,367.74,367.87,367.81,368.22,368.65,368.78,368.96,Baring Head Station,New Zealand,-41.408,174.87099999999998,85.0,+12 hours
BHD,2002,369.04,368.36,368.06,368.85,369.98,370.02,369.09,368.84,369.43,369.89,370.02,370.08,Baring Head Station,New Zealand,-41.408,174.87099999999998,85.0,+12 hours
BHD,2003,370.52,370.7,371.01,371.93,372.18,371.61,371.93,372.44,372.67,373.45,373.95,373.73,Baring Head Station,New Zealand,-41.408,174.87099999999998,85.0,+12 hours
BHD,2004,373.57,373.56,373.68,374.28,374.89,374.91,375.21,375.84,376.48,376.35,375.57,375.3,Baring Head Station,New Zealand,-41.408,174.87099999999998,85.0,+12 hours
BHD,2005,375.32,375.3,375.68,376.4,376.47,376.48,377.44,378.21,377.93,377.48,377.91,378.01,Baring Head Station,New Zealand,-41.408,174.87099999999998,85.0,+12 hours
BHD,2006,377.07,376.97,377.38,377.83,378.75,378.84,378.86,379.48,379.79,379.7,379.33,379.61,Baring Head Station,New Zealand,-41.408,174.87099999999998,85.0,+12 hours
BHD,2007,380.07,379.72,379.62,380.45,380.99,380.89,380.94,381.25,381.45,381.55,381.34,381.45,Baring Head Station,New Zealand,-41.408,174.87099999999998,85.0,+12 hours
BHD,2008,381.8,381.45,381.11,382.13,383.17,383.05,383.0,382.56,382.54,383.11,382.47,381.36,Baring Head Station,New Zealand,-41.408,174.87099999999998,85.0,+12 hours
BHD,2009,381.89,382.93,383.25,383.46,383.66,383.67,384.24,384.72,384.72,385.04,383.76,383.76,Baring Head Station,New Zealand,-41.408,174.87099999999998,85.0,+12 hours
BHD,2010,386.14,386.14,384.57,385.24,385.82,385.74,386.07,386.89,387.28,387.54,386.14,386.14,Baring Head Station,New Zealand,-41.408,174.87099999999998,85.0,+12 hours
BHD,2011,387.24,387.37,387.59,388.02,387.59,387.3,388.15,388.87,389.02,389.01,388.95,388.77,Baring Head Station,New Zealand,-41.408,174.87099999999998,85.0,+12 hours
BHD,2012,388.93,388.87,388.46,388.66,389.33,390.11,390.76,391.06,391.08,390.93,390.87,391.21,Baring Head Station,New Zealand,-41.408,174.87099999999998,85.0,+12 hours
BHD,2013,391.33,390.96,391.38,392.42,392.73,392.6,393.35,394.21,394.08,393.92,393.69,393.59,Baring Head Station,New Zealand,-41.408,174.87099999999998,85.0,+12 hours
BHD,2014,393.9,393.91,393.91,394.13,394.01,394.4,395.58,395.53,395.29,395.77,395.59,395.14,Baring Head Station,New Zealand,-41.408,174.87099999999998,85.0,+12 hours
BHD,2015,395.21,395.37,396.02,397.08,397.21,397.23,398.25,398.8,398.7,398.83,398.73,398.76,Baring Head Station,New Zealand,-41.408,174.87099999999998,85.0,+12 hours
BHD,2016,398.67,398.37,399.5,401.39,401.97,401.56,401.55,401.55,400.95,400.61,400.61,400.61,Baring Head Station,New Zealand,-41.408,174.87099999999998,85.0,+12 hours
BHD,2017,402.47,401.49,401.11,401.98,402.31,402.17,402.76,402.74,402.57,403.29,403.28,403.45,Baring Head Station,New Zealand,-41.408,174.87099999999998,85.0,+12 hours
BKT,2004,372.5,371.32,371.24,376.11,375.5,371.54,372.18,372.52,373.49,375.04,373.06,371.19,Bukit Kototabang,Indonesia,-0.20199999999999999,100.318,845.0,+7 hours
BKT,2005,375.08,380.07,380.2,376.07,372.19,372.58,374.5,374.07,374.17,373.25,371.38,372.79,Bukit Kototabang,Indonesia,-0.20199999999999999,100.318,845.0,+7 hours
BKT,2006,378.02,380.58,376.82,374.9,376.68,376.64,375.75,375.83,377.25,380.43,379.7,376.15,Bukit Kototabang,Indonesia,-0.20199999999999999,100.318,845.0,+7 hours
BKT,2007,378.0,377.76,375.55,375.23,374.91,378.29,380.4,377.09,374.58,375.53,376.85,378.22,Bukit Kototabang,Indonesia,-0.20199999999999999,100.318,845.0,+7 hours
BKT,2008,379.73,379.33,380.53,381.69,381.12,380.42,379.04,379.32,379.39,378.13,375.54,376.35,Bukit Kototabang,Indonesia,-0.20199999999999999,100.318,845.0,+7 hours
BKT,2009,381.02,381.92,381.99,382.82,381.75,381.7,382.64,381.39,380.05,381.83,382.57,382.69,Bukit Kototabang,Indonesia,-0.20199999999999999,100.318,845.0,+7 hours
BKT,2010,384.11,384.56,384.74,384.88,381.71,380.38,384.05,384.63,382.42,382.2,383.42,384.42,Bukit Kototabang,Indonesia,-0.20199999999999999,100.318,845.0,+7 hours
BKT,2011,386.29,385.41,385.85,385.85,385.85,385.85,385.85,385.85,385.85,385.85,385.85,385.85,Bukit Kototabang,Indonesia,-0.20199999999999999,100.318,845.0,+7 hours
BKT,2012,392.6,392.6,392.6,392.6,392.6,392.6,392.6,392.6,392.6,392.6,392.6,392.6,Bukit Kototabang,Indonesia,-0.20199999999999999,100.318,845.0,+7 hours
BKT,2013,395.67,394.96,393.99,394.27,392.37,396.18,405.88,403.91,393.86,391.71,393.01,392.26,Bukit Kototabang,Indonesia,-0.20199999999999999,100.318,845.0,+7 hours
BKT,2014,394.12,399.69,400.12,396.28,395.62,395.31,393.6,392.29,393.32,395.02,392.4,393.16,Bukit Kototabang,Indonesia,-0.20199999999999999,100.318,845.0,+7 hours
BKT,2015,397.54,398.57,398.07,397.0,395.56,395.07,394.83,394.56,398.6,404.09,399.45,397.52,Bukit Kototabang,Indonesia,-0.20199999999999999,100.318,845.0,+7 hours
BKT,2016,402.28,401.77,399.52,401.68,402.03,398.77,397.3,396.23,395.99,397.39,399.33,398.32,Bukit Kototabang,Indonesia,-0.20199999999999999,100.318,845.0,+7 hours
BKT,2017,396.79,400.3,402.26,400.52,398.67,398.67,398.5,394.23,393.88,396.26,398.93,401.87,Bukit Kototabang,Indonesia,-0.20199999999999999,100.318,845.0,+7 hours
BME,1989,354.34,357.06,357.77,358.16,356.29,352.84,351.24,349.71,349.66,352.56,355.46,356.97,"St. Davids Head, Bermuda",United Kingdom,32.368,-64.648,12.0,-4 hours
BME,1990,357.07,357.73,358.74,359.16,357.39,354.78,352.41,350.22,349.78,352.23,355.24,356.21,"St. Davids Head, Bermuda",United Kingdom,32.368,-64.648,12.0,-4 hours
BME,1991,357.73,359.21,359.88,360.95,360.13,357.21,355.18,351.81,349.48,353.24,355.77,356.37,"St. Davids Head, Bermuda",United Kingdom,32.368,-64.648,12.0,-4 hours
BME,1992,359.13,360.82,360.76,360.9,359.6,356.95,356.0,353.42,351.0,353.7,357.23,357.92,"St. Davids Head, Bermuda",United Kingdom,32.368,-64.648,12.0,-4 hours
BME,1993,358.62,359.51,360.63,361.49,359.29,355.36,352.94,352.84,352.85,354.55,357.05,358.32,"St. Davids Head, Bermuda",United Kingdom,32.368,-64.648,12.0,-4 hours
BME,1994,359.76,360.86,361.88,362.86,361.79,358.65,356.8,354.65,353.8,356.99,359.34,360.48,"St. Davids Head, Bermuda",United Kingdom,32.368,-64.648,12.0,-4 hours
BME,1995,362.61,363.53,363.93,365.33,364.76,361.54,358.96,356.46,356.4,359.54,362.22,363.59,"St. Davids Head, Bermuda",United Kingdom,32.368,-64.648,12.0,-4 hours
BME,1996,364.3,364.71,366.08,367.06,366.66,364.89,362.23,359.77,358.53,361.28,363.61,363.64,"St. Davids Head, Bermuda",United Kingdom,32.368,-64.648,12.0,-4 hours
BME,1997,365.56,367.75,367.99,367.99,367.01,364.17,361.77,359.56,358.67,361.76,364.56,366.01,"St. Davids Head, Bermuda",United Kingdom,32.368,-64.648,12.0,-4 hours
BME,1998,367.87,369.15,369.91,369.48,368.18,366.42,364.03,362.63,362.77,365.75,369.13,369.0,"St. Davids Head, Bermuda",United Kingdom,32.368,-64.648,12.0,-4 hours
BME,1999,370.59,372.27,371.64,370.85,369.83,369.11,367.15,364.31,363.87,366.41,369.79,371.7,"St. Davids Head, Bermuda",United Kingdom,32.368,-64.648,12.0,-4 hours
BME,2000,373.31,373.98,373.68,373.74,372.83,370.29,368.46,366.11,364.97,367.46,370.83,372.42,"St. Davids Head, Bermuda",United Kingdom,32.368,-64.648,12.0,-4 hours
BME,2001,372.87,373.23,373.73,374.84,374.07,371.09,369.32,367.76,365.97,368.33,372.34,374.76,"St. Davids Head, Bermuda",United Kingdom,32.368,-64.648,12.0,-4 hours
BME,2002,376.35,375.8,375.21,375.81,376.72,375.57,372.02,368.69,368.22,371.37,375.03,377.43,"St. Davids Head, Bermuda",United Kingdom,32.368,-64.648,12.0,-4 hours
BME,2003,378.01,377.36,377.76,377.28,374.24,372.75,374.6,374.84,374.48,377.65,380.51,381.16,"St. Davids Head, Bermuda",United Kingdom,32.368,-64.648,12.0,-4 hours
BME,2004,380.62,380.39,382.09,382.46,380.58,379.66,376.57,370.53,370.57,375.51,378.21,379.72,"St. Davids Head, Bermuda",United Kingdom,32.368,-64.648,12.0,-4 hours
BME,2005,382.58,383.6,384.04,384.41,383.57,380.78,378.02,375.3,374.33,377.27,380.55,382.3,"St. Davids Head, Bermuda",United Kingdom,32.368,-64.648,12.0,-4 hours
BME,2006,384.45,385.42,385.44,386.04,385.36,384.1,380.14,374.02,374.98,379.96,382.83,385.24,"St. Davids Head, Bermuda",United Kingdom,32.368,-64.648,12.0,-4 hours
BME,2007,388.25,389.84,389.04,387.62,386.78,385.65,382.68,378.34,377.71,381.23,384.33,385.82,"St. Davids Head, Bermuda",United Kingdom,32.368,-64.648,12.0,-4 hours
BME,2008,386.74,387.51,388.9,390.22,389.41,387.54,385.88,382.87,380.54,382.85,386.25,386.25,"St. Davids Head, Bermuda",United Kingdom,32.368,-64.648,12.0,-4 hours
BMW,1989,353.06,353.06,353.06,353.06,357.35,354.45,351.05,349.97,351.34,352.11,353.18,355.05,"Tudor Hill, Bermuda",United Kingdom,32.265,-64.87899999999999,30.0,-4 hours
BMW,1990,355.74,356.76,358.13,359.31,358.84,354.76,352.59,351.78,350.08,353.01,356.52,356.28,"Tudor Hill, Bermuda",United Kingdom,32.265,-64.87899999999999,30.0,-4 hours
BMW,1991,357.56,358.49,360.05,361.74,360.25,358.27,356.56,351.07,349.65,355.13,356.7,357.36,"Tudor Hill, Bermuda",United Kingdom,32.265,-64.87899999999999,30.0,-4 hours
BMW,1992,359.47,360.19,360.92,360.37,359.09,358.83,356.43,349.24,347.43,353.09,356.02,357.18,"Tudor Hill, Bermuda",United Kingdom,32.265,-64.87899999999999,30.0,-4 hours
BMW,1993,359.78,361.42,360.4,359.94,358.9,356.38,355.86,354.1,353.55,355.86,356.79,358.32,"Tudor Hill, Bermuda",United Kingdom,32.265,-64.87899999999999,30.0,-4 hours
BMW,1994,360.36,361.41,362.6,363.3,362.56,360.26,358.34,356.29,354.73,357.73,360.7,361.39,"Tudor Hill, Bermuda",United Kingdom,32.265,-64.87899999999999,30.0,-4 hours
BMW,1995,362.87,363.69,364.11,364.47,363.85,362.13,358.84,355.57,355.76,358.96,361.76,362.56,"Tudor Hill, Bermuda",United Kingdom,32.265,-64.87899999999999,30.0,-4 hours
BMW,1996,363.97,364.91,365.56,366.7,365.59,364.14,363.31,360.25,357.93,360.64,362.88,364.06,"Tudor Hill, Bermuda",United Kingdom,32.265,-64.87899999999999,30.0,-4 hours
BMW,1997,365.55,365.58,366.96,368.44,367.45,366.02,365.05,360.9,358.28,362.08,366.33,366.43,"Tudor Hill, Bermuda",United Kingdom,32.265,-64.87899999999999,30.0,-4 hours
BMW,1998,366.53,368.88,370.27,369.7,368.51,367.07,365.31,361.81,359.89,362.78,367.05,368.34,"Tudor Hill, Bermuda",United Kingdom,32.265,-64.87899999999999,30.0,-4 hours
BMW,1999,369.26,371.27,372.25,371.88,370.32,369.54,368.34,364.37,362.05,365.47,369.41,370.71,"Tudor Hill, Bermuda",United Kingdom,32.265,-64.87899999999999,30.0,-4 hours
BMW,2000,372.15,373.65,373.56,373.51,372.81,370.77,368.11,365.05,364.63,367.94,371.71,372.39,"Tudor Hill, Bermuda",United Kingdom,32.265,-64.87899999999999,30.0,-4 hours
BMW,2001,372.64,374.31,375.59,375.94,374.31,370.82,369.98,368.33,366.33,368.74,370.49,372.61,"Tudor Hill, Bermuda",United Kingdom,32.265,-64.87899999999999,30.0,-4 hours
BMW,2002,375.0,374.29,374.43,375.64,375.33,374.0,373.13,370.48,368.94,370.05,371.17,373.01,"Tudor Hill, Bermuda",United Kingdom,32.265,-64.87899999999999,30.0,-4 hours
BMW,2003,376.33,377.58,378.28,379.58,379.08,377.86,376.17,372.38,371.88,375.99,378.82,380.06,"Tudor Hill, Bermuda",United Kingdom,32.265,-64.87899999999999,30.0,-4 hours
BMW,2004,380.69,383.36,384.13,381.97,381.33,379.46,376.8,375.11,373.79,375.87,379.06,380.55,"Tudor Hill, Bermuda",United Kingdom,32.265,-64.87899999999999,30.0,-4 hours
BMW,2005,380.94,382.3,385.17,385.14,382.86,380.76,378.76,376.43,375.03,378.09,381.3,382.22,"Tudor Hill, Bermuda",United Kingdom,32.265,-64.87899999999999,30.0,-4 hours
BMW,2006,383.26,385.32,386.59,386.31,385.16,383.42,381.84,380.11,378.48,380.39,383.96,384.24,"Tudor Hill, Bermuda",United Kingdom,32.265,-64.87899999999999,30.0,-4 hours
BMW,2007,385.46,387.3,388.25,390.22,388.27,383.96,382.65,380.91,379.89,381.7,384.88,385.69,"Tudor Hill, Bermuda",United Kingdom,32.265,-64.87899999999999,30.0,-4 hours
BMW,2008,386.9,390.2,390.71,389.96,389.23,387.98,386.53,383.64,381.65,383.81,386.89,387.73,"Tudor Hill, Bermuda",United Kingdom,32.265,-64.87899999999999,30.0,-4 hours
BMW,2009,389.64,391.29,391.23,392.79,392.28,389.08,386.77,383.35,381.51,383.98,387.28,389.37,"Tudor Hill, Bermuda",United Kingdom,32.265,-64.87899999999999,30.0,-4 hours
BMW,2010,391.19,393.4,393.93,393.28,392.39,391.15,388.69,383.52,383.56,389.34,392.01,392.16,"Tudor Hill, Bermuda",United Kingdom,32.265,-64.87899999999999,30.0,-4 hours
BMW,2011,393.97,395.08,395.53,396.64,396.33,393.41,390.08,387.87,386.89,388.81,391.58,392.38,"Tudor Hill, Bermuda",United Kingdom,32.265,-64.87899999999999,30.0,-4 hours
BMW,2012,393.92,393.92,397.64,397.73,395.98,393.77,393.42,390.8,388.82,391.38,394.4,395.23,"Tudor Hill, Bermuda",United Kingdom,32.265,-64.87899999999999,30.0,-4 hours
BMW,2013,397.76,400.22,400.29,400.02,398.39,397.53,397.4,393.83,390.97,393.12,396.1,397.13,"Tudor Hill, Bermuda",United Kingdom,32.265,-64.87899999999999,30.0,-4 hours
BMW,2014,398.75,401.01,401.45,401.82,401.56,397.47,395.14,394.45,394.49,397.69,398.88,399.35,"Tudor Hill, Bermuda",United Kingdom,32.265,-64.87899999999999,30.0,-4 hours
BMW,2015,400.93,402.7,404.62,404.59,401.12,398.3,399.29,396.63,393.34,396.78,399.74,401.28,"Tudor Hill, Bermuda",United Kingdom,32.265,-64.87899999999999,30.0,-4 hours
BMW,2016,404.23,406.31,407.0,406.68,406.85,405.82,403.42,400.61,398.9,402.65,406.73,406.3,"Tudor Hill, Bermuda",United Kingdom,32.265,-64.87899999999999,30.0,-4 hours
BMW,2017,407.33,409.97,410.53,410.36,408.95,407.17,405.49,400.67,399.42,403.57,406.79,408.48,"Tudor Hill, Bermuda",United Kingdom,32.265,-64.87899999999999,30.0,-4 hours
BRW,1975,336.62,336.47,336.42,336.58,336.29,334.34,329.29,324.59,324.84,329.3,333.31,336.22,Barrow Atmospheric Baseline Observatory,United States,71.32300000000001,-156.611,11.0,-9 hours
BRW,1976,337.44,337.83,338.45,338.78,337.99,335.56,330.4,324.74,325.2,329.26,333.2,336.16,Barrow Atmospheric Baseline Observatory,United States,71.32300000000001,-156.611,11.0,-9 hours
BRW,1977,337.63,337.71,338.35,339.32,339.65,337.6,332.03,326.55,326.4,330.05,334.54,337.36,Barrow Atmospheric Baseline Observatory,United States,71.32300000000001,-156.611,11.0,-9 hours
BRW,1978,339.86,341.09,341.01,341.06,340.96,339.34,333.1,327.12,327.45,332.57,337.21,338.9,Barrow Atmospheric Baseline Observatory,United States,71.32300000000001,-156.611,11.0,-9 hours
BRW,1979,339.98,341.19,342.05,342.35,343.28,341.78,333.53,327.12,328.57,333.95,337.53,338.79,Barrow Atmospheric Baseline Observatory,United States,71.32300000000001,-156.611,11.0,-9 hours
BRW,1980,341.1,342.76,343.48,344.64,345.38,342.93,337.25,332.59,332.8,337.16,340.42,343.14,Barrow Atmospheric Baseline Observatory,United States,71.32300000000001,-156.611,11.0,-9 hours
BRW,1981,344.92,345.51,345.64,346.13,346.69,343.91,336.43,331.06,333.33,338.47,342.27,344.73,Barrow Atmospheric Baseline Observatory,United States,71.32300000000001,-156.611,11.0,-9 hours
BRW,1982,346.15,347.13,347.7,347.48,347.54,345.13,339.47,333.37,333.09,337.82,342.5,345.12,Barrow Atmospheric Baseline Observatory,United States,71.32300000000001,-156.611,11.0,-9 hours
BRW,1983,346.76,347.41,347.85,348.06,348.46,346.91,340.96,334.12,334.06,340.63,345.82,347.23,Barrow Atmospheric Baseline Observatory,United States,71.32300000000001,-156.611,11.0,-9 hours
BRW,1984,349.15,350.55,350.11,349.83,350.5,348.73,341.61,335.92,337.16,341.46,344.88,348.17,Barrow Atmospheric Baseline Observatory,United States,71.32300000000001,-156.611,11.0,-9 hours
BRW,1985,349.59,349.52,350.47,351.88,352.37,350.39,343.85,337.35,338.5,344.1,347.44,349.02,Barrow Atmospheric Baseline Observatory,United States,71.32300000000001,-156.611,11.0,-9 hours
BRW,1986,350.8,352.84,353.56,353.24,353.3,350.58,343.47,338.78,341.94,347.6,350.21,352.16,Barrow Atmospheric Baseline Observatory,United States,71.32300000000001,-156.611,11.0,-9 hours
BRW,1987,353.27,353.78,354.29,354.58,355.22,353.15,346.18,340.37,341.42,345.73,349.87,353.14,Barrow Atmospheric Baseline Observatory,United States,71.32300000000001,-156.611,11.0,-9 hours
BRW,1988,355.8,357.22,357.54,358.05,357.87,354.87,348.57,343.53,345.64,351.05,355.44,358.33,Barrow Atmospheric Baseline Observatory,United States,71.32300000000001,-156.611,11.0,-9 hours
BRW,1989,359.26,358.92,360.02,360.36,359.72,358.53,350.58,342.8,344.88,351.41,356.39,359.45,Barrow Atmospheric Baseline Observatory,United States,71.32300000000001,-156.611,11.0,-9 hours
BRW,1990,360.78,361.31,361.9,361.82,361.56,357.56,349.24,344.73,346.75,352.56,356.89,360.13,Barrow Atmospheric Baseline Observatory,United States,71.32300000000001,-156.611,11.0,-9 hours
BRW,1991,361.93,361.87,362.28,362.32,362.02,360.61,354.22,347.03,348.35,355.08,358.58,360.58,Barrow Atmospheric Baseline Observatory,United States,71.32300000000001,-156.611,11.0,-9 hours
